when,domain,url,tracker
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,AppNexus
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,AddThis
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Yahoo Ad Exchange
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,OwnerIQ
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Digilant
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Dstillery
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Media Innovation Group
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,OwnerIQ
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,PowerLinks
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Drawbridge
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,PubMatic
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,PulsePoint
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Adblade
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Dotomi
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Nativo
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,MediaMath
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,LiveRamp
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Rubicon
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Content.ad
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Advertising.com
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,ShareThrough
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Adobe Audience Manager
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,AdScale
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Media.net
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Google Syndication
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,DoubleClick Ad Exchange-Seller
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Google Adsense
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Google Publisher Tags
before-nov-2016,witscience.org,http://wayback.archive.org/web/20161005055315id_/http://witscience.org/,Google Adsense
before-nov-2016,wleb21.com,http://wayback.archive.org/web/20160912191125id_/http://www.wleb21.com:80/,DoubleClick
before-nov-2016,wleb21.com,http://wayback.archive.org/web/20160912191125id_/http://www.wleb21.com:80/,AddThis
before-nov-2016,wleb21.com,http://wayback.archive.org/web/20160912191125id_/http://www.wleb21.com:80/,DoubleClick
before-nov-2016,wleb21.com,http://wayback.archive.org/web/20160912191125id_/http://www.wleb21.com:80/,Google Syndication
before-nov-2016,wleb21.com,http://wayback.archive.org/web/20160912191125id_/http://www.wleb21.com:80/,DoubleClick Ad Exchange-Seller
before-nov-2016,wleb21.com,http://wayback.archive.org/web/20160912191125id_/http://www.wleb21.com:80/,AddThis
before-nov-2016,wleb21.com,http://wayback.archive.org/web/20160912191125id_/http://www.wleb21.com:80/,Google Adsense
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Tapad
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,ScoreCard Research Beacon
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Turn Inc.
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,BidSwitch
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,DoubleClick
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Adform
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,StickyAds
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,BrightRoll
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,ShareThis
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Aggregate Knowledge
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,BlueKai
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Krux Digital
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Nexage
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,BrightRoll
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,AppNexus
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,eXelate
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Yahoo Ad Exchange
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Lotame
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,OpenX
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,OwnerIQ
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,OwnerIQ
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,PubMatic
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,PulsePoint
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Index Exchange (Formerly Casale Media)
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,LiveRamp
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Rubicon
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Adobe Audience Manager
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,DoubleClick
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Google Syndication
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Google Adsense
before-nov-2016,worldnewsdailyreport.com,http://wayback.archive.org/web/20161004075704id_/http://worldnewsdailyreport.com/,Google Adsense
before-nov-2016,adobochronicles.com,http://wayback.archive.org/web/20161002040408id_/http://adobochronicles.com/,ScoreCard Research Beacon
before-nov-2016,adobochronicles.com,http://wayback.archive.org/web/20161002040408id_/http://adobochronicles.com/,Amazon Associates
before-nov-2016,adobochronicles.com,http://wayback.archive.org/web/20161002040408id_/http://adobochronicles.com/,Criteo
before-nov-2016,empireherald.com,http://wayback.archive.org/web/20161002143805id_/http://empireherald.com/,DoubleClick
before-nov-2016,empireherald.com,http://wayback.archive.org/web/20161002143805id_/http://empireherald.com/,DoubleClick
before-nov-2016,empireherald.com,http://wayback.archive.org/web/20161002143805id_/http://empireherald.com/,Google Syndication
before-nov-2016,empireherald.com,http://wayback.archive.org/web/20161002143805id_/http://empireherald.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,empireherald.com,http://wayback.archive.org/web/20161002143805id_/http://empireherald.com/,Google Adsense
march-2017,alertchild.com,http://alertchild.com/,DoubleClick
march-2017,alertchild.com,http://alertchild.com/,RevContent
march-2017,alertchild.com,http://alertchild.com/,DoubleClick
march-2017,alertchild.com,http://alertchild.com/,Google Syndication
march-2017,alertchild.com,http://alertchild.com/,DoubleClick Ad Exchange-Seller
march-2017,alertchild.com,http://alertchild.com/,Kixer
march-2017,alertchild.com,http://alertchild.com/,Google Adsense
march-2017,areyousleep.com,http://areyousleep.com/,DoubleClick
march-2017,areyousleep.com,http://areyousleep.com/,RevContent
march-2017,areyousleep.com,http://areyousleep.com/,Adblade
march-2017,areyousleep.com,http://areyousleep.com/,DoubleClick
march-2017,areyousleep.com,http://areyousleep.com/,Google Syndication
march-2017,areyousleep.com,http://areyousleep.com/,DoubleClick Ad Exchange-Seller
march-2017,areyousleep.com,http://areyousleep.com/,Kixer
march-2017,areyousleep.com,http://areyousleep.com/,Google Adsense
march-2017,badcriminals.com,http://badcriminals.com/,ScoreCard Research Beacon
march-2017,badcriminals.com,http://badcriminals.com/,Quantcast
march-2017,badcriminals.com,http://badcriminals.com/,RevContent
march-2017,badcriminals.com,http://badcriminals.com/,Kixer
march-2017,channel5000.com,http://channel5000.com/,DoubleClick
march-2017,channel5000.com,http://channel5000.com/,RevContent
march-2017,channel5000.com,http://channel5000.com/,DoubleClick
march-2017,channel5000.com,http://channel5000.com/,Google Syndication
march-2017,channel5000.com,http://channel5000.com/,DoubleClick Ad Exchange-Seller
march-2017,channel5000.com,http://channel5000.com/,Google Adsense
march-2017,drugsofficial.com,http://drugsofficial.com,DoubleClick
march-2017,drugsofficial.com,http://drugsofficial.com,DoubleClick
march-2017,drugsofficial.com,http://drugsofficial.com,DoubleClick Ad Exchange-Seller
march-2017,drugsofficial.com,http://drugsofficial.com,Kixer
march-2017,drugsofficial.com,http://drugsofficial.com,Google Adsense
march-2017,en.mediamass.net,http://en.mediamass.net/,DoubleClick
march-2017,en.mediamass.net,http://en.mediamass.net/,DoubleClick
march-2017,en.mediamass.net,http://en.mediamass.net/,Google Syndication
march-2017,en.mediamass.net,http://en.mediamass.net/,DoubleClick Ad Exchange-Seller
march-2017,en.mediamass.net,http://en.mediamass.net/,Google Adsense
march-2017,en.mediamass.net,http://en.mediamass.net/,Google Adsense
march-2017,everydaybreakingnews.com,http://everydaybreakingnews.com,ScoreCard Research Beacon
march-2017,everydaybreakingnews.com,http://everydaybreakingnews.com,Spoutable
march-2017,everydaybreakingnews.com,http://everydaybreakingnews.com,DoubleClick
march-2017,everydaybreakingnews.com,http://everydaybreakingnews.com,Quantcast
march-2017,everydaybreakingnews.com,http://everydaybreakingnews.com,RevContent
march-2017,everydaybreakingnews.com,http://everydaybreakingnews.com,DoubleClick
march-2017,everydaybreakingnews.com,http://everydaybreakingnews.com,Google Syndication
march-2017,everydaybreakingnews.com,http://everydaybreakingnews.com,DoubleClick Ad Exchange-Seller
march-2017,everydaybreakingnews.com,http://everydaybreakingnews.com,Kixer
march-2017,everydaybreakingnews.com,http://everydaybreakingnews.com,Google Adsense
march-2017,folksvideo.com,http://folksvideo.com,DoubleClick
march-2017,folksvideo.com,http://folksvideo.com,RevContent
march-2017,folksvideo.com,http://folksvideo.com,DoubleClick
march-2017,folksvideo.com,http://folksvideo.com,Advertise.com
march-2017,folksvideo.com,http://folksvideo.com,Google Syndication
march-2017,folksvideo.com,http://folksvideo.com,DoubleClick Ad Exchange-Seller
march-2017,folksvideo.com,http://folksvideo.com,Kixer
march-2017,folksvideo.com,http://folksvideo.com,Google Adsense
march-2017,mrnewswatch.com,http://mrnewswatch.com/,ScoreCard Research Beacon
march-2017,mrnewswatch.com,http://mrnewswatch.com/,DoubleClick
march-2017,mrnewswatch.com,http://mrnewswatch.com/,Taboola
march-2017,mrnewswatch.com,http://mrnewswatch.com/,AddThis
march-2017,mrnewswatch.com,http://mrnewswatch.com/,DoubleClick
march-2017,mrnewswatch.com,http://mrnewswatch.com/,Google Syndication
march-2017,mrnewswatch.com,http://mrnewswatch.com/,DoubleClick Ad Exchange-Seller
march-2017,mrnewswatch.com,http://mrnewswatch.com/,Kixer
march-2017,mrnewswatch.com,http://mrnewswatch.com/,AddThis
march-2017,mrnewswatch.com,http://mrnewswatch.com/,Google Adsense
march-2017,persecutes.com,http://persecutes.com/,DoubleClick
march-2017,persecutes.com,http://persecutes.com/,TradeDesk
march-2017,persecutes.com,http://persecutes.com/,Teads
march-2017,persecutes.com,http://persecutes.com/,Earnify
march-2017,persecutes.com,http://persecutes.com/,eXelate
march-2017,persecutes.com,http://persecutes.com/,RevContent
march-2017,persecutes.com,http://persecutes.com/,TubeMogul
march-2017,persecutes.com,http://persecutes.com/,MediaMath
march-2017,persecutes.com,http://persecutes.com/,DoubleClick
march-2017,persecutes.com,http://persecutes.com/,Google Syndication
march-2017,persecutes.com,http://persecutes.com/,DoubleClick Ad Exchange-Seller
march-2017,persecutes.com,http://persecutes.com/,Kixer
march-2017,persecutes.com,http://persecutes.com/,Google Adsense
march-2017,smhwtfnews.com,http://smhwtfnews.com/,ScoreCard Research Beacon
march-2017,smhwtfnews.com,http://smhwtfnews.com/,DoubleClick
march-2017,smhwtfnews.com,http://smhwtfnews.com/,Taboola
march-2017,smhwtfnews.com,http://smhwtfnews.com/,AddThis
march-2017,smhwtfnews.com,http://smhwtfnews.com/,DoubleClick
march-2017,smhwtfnews.com,http://smhwtfnews.com/,Google Syndication
march-2017,smhwtfnews.com,http://smhwtfnews.com/,DoubleClick Ad Exchange-Seller
march-2017,smhwtfnews.com,http://smhwtfnews.com/,Kixer
march-2017,smhwtfnews.com,http://smhwtfnews.com/,AddThis
march-2017,smhwtfnews.com,http://smhwtfnews.com/,Google Adsense
march-2017,thefrt.com,http://thefrt.com/,ScoreCard Research Beacon
march-2017,thefrt.com,http://thefrt.com/,DoubleClick
march-2017,thefrt.com,http://thefrt.com/,Quantcast
march-2017,thefrt.com,http://thefrt.com/,Taboola
march-2017,thefrt.com,http://thefrt.com/,AddThis
march-2017,thefrt.com,http://thefrt.com/,RevContent
march-2017,thefrt.com,http://thefrt.com/,DoubleClick
march-2017,thefrt.com,http://thefrt.com/,Google Syndication
march-2017,thefrt.com,http://thefrt.com/,DoubleClick Ad Exchange-Seller
march-2017,thefrt.com,http://thefrt.com/,Kixer
march-2017,thefrt.com,http://thefrt.com/,AddThis
march-2017,thefrt.com,http://thefrt.com/,Google Adsense
march-2017,tmzbusiness.com,http://tmzbusiness.com,DoubleClick
march-2017,tmzbusiness.com,http://tmzbusiness.com,DoubleClick
march-2017,tmzbusiness.com,http://tmzbusiness.com,Google Syndication
march-2017,tmzbusiness.com,http://tmzbusiness.com,DoubleClick Ad Exchange-Seller
march-2017,tmzbusiness.com,http://tmzbusiness.com,Kixer
march-2017,tmzbusiness.com,http://tmzbusiness.com,Google Adsense
march-2017,tmzcomedy.com,http://tmzcomedy.com,DoubleClick
march-2017,tmzcomedy.com,http://tmzcomedy.com,DoubleClick
march-2017,tmzcomedy.com,http://tmzcomedy.com,DoubleClick Ad Exchange-Seller
march-2017,tmzcomedy.com,http://tmzcomedy.com,Kixer
march-2017,tmzcomedy.com,http://tmzcomedy.com,Google Adsense
march-2017,viralactions.com,http://viralactions.com/,ScoreCard Research Beacon
march-2017,viralactions.com,http://viralactions.com/,Spoutable
march-2017,viralactions.com,http://viralactions.com/,DoubleClick
march-2017,viralactions.com,http://viralactions.com/,Taboola
march-2017,viralactions.com,http://viralactions.com/,AddThis
march-2017,viralactions.com,http://viralactions.com/,DoubleClick
march-2017,viralactions.com,http://viralactions.com/,DoubleClick Ad Exchange-Seller
march-2017,viralactions.com,http://viralactions.com/,Kixer
march-2017,viralactions.com,http://viralactions.com/,AddThis
march-2017,viralactions.com,http://viralactions.com/,Google Adsense
march-2017,viraldevil.com,http://viraldevil.com/,DoubleClick
march-2017,viraldevil.com,http://viraldevil.com/,RevContent
march-2017,viraldevil.com,http://viraldevil.com/,DoubleClick
march-2017,viraldevil.com,http://viraldevil.com/,Google Syndication
march-2017,viraldevil.com,http://viraldevil.com/,DoubleClick Ad Exchange-Seller
march-2017,viraldevil.com,http://viraldevil.com/,Kixer
march-2017,viraldevil.com,http://viraldevil.com/,Google Adsense
march-2017,viralpropaganda.com,http://viralpropaganda.com/,ScoreCard Research Beacon
march-2017,viralpropaganda.com,http://viralpropaganda.com/,DoubleClick
march-2017,viralpropaganda.com,http://viralpropaganda.com/,Taboola
march-2017,viralpropaganda.com,http://viralpropaganda.com/,AddThis
march-2017,viralpropaganda.com,http://viralpropaganda.com/,DoubleClick
march-2017,viralpropaganda.com,http://viralpropaganda.com/,Google Syndication
march-2017,viralpropaganda.com,http://viralpropaganda.com/,DoubleClick Ad Exchange-Seller
march-2017,viralpropaganda.com,http://viralpropaganda.com/,Kixer
march-2017,viralpropaganda.com,http://viralpropaganda.com/,AddThis
march-2017,viralpropaganda.com,http://viralpropaganda.com/,Google Adsense
march-2017,viralspeech.com,http://viralspeech.com/,Taboola
march-2017,viralspeech.com,http://viralspeech.com/,Earnify
march-2017,viralspeech.com,http://viralspeech.com/,Kixer
march-2017,abcnews.com.co,http://www.abcnews.com.co/,ShareThis
march-2017,abcnews.com.co,http://www.abcnews.com.co/,Adbooth
march-2017,abcnews.com.co,http://www.abcnews.com.co/,VigLink
march-2017,abcnews.com.co,http://www.abcnews.com.co/,Adcash
march-2017,abcnews.com.co,http://www.abcnews.com.co/,VigLink
march-2017,abcnews.com.co,http://www.abcnews.com.co/,DoubleClick Ad Exchange-Seller
march-2017,abcnews.com.co,http://www.abcnews.com.co/,Google Adsense
march-2017,alynews.com,http://www.alynews.com,DoubleClick
march-2017,alynews.com,http://www.alynews.com,DoubleClick
march-2017,alynews.com,http://www.alynews.com,Google Adsense
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,DoubleClick
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,DoubleClick
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,MediaMath
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,AppNexus
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,OpenX
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,MediaMath
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,DoubleClick
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,Media.net
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,Google Syndication
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,Google Publisher Tags
march-2017,associatedmediacoverage.com,http://www.associatedmediacoverage.com/,Google Adsense
march-2017,baltimoregazette.com,http://www.baltimoregazette.com/,DoubleClick
march-2017,baltimoregazette.com,http://www.baltimoregazette.com/,DoubleClick
march-2017,baltimoregazette.com,http://www.baltimoregazette.com/,Google Syndication
march-2017,baltimoregazette.com,http://www.baltimoregazette.com/,DoubleClick Ad Exchange-Seller
march-2017,baltimoregazette.com,http://www.baltimoregazette.com/,Google Adsense
march-2017,bizstandardnews.com,http://www.bizstandardnews.com/,ScoreCard Research Beacon
march-2017,bizstandardnews.com,http://www.bizstandardnews.com/,DoubleClick
march-2017,bizstandardnews.com,http://www.bizstandardnews.com/,Aggregate Knowledge
march-2017,bizstandardnews.com,http://www.bizstandardnews.com/,TradeDesk
march-2017,bizstandardnews.com,http://www.bizstandardnews.com/,BlueKai
march-2017,bizstandardnews.com,http://www.bizstandardnews.com/,Taboola
march-2017,bizstandardnews.com,http://www.bizstandardnews.com/,DoubleClick
march-2017,bizstandardnews.com,http://www.bizstandardnews.com/,Google Syndication
march-2017,bizstandardnews.com,http://www.bizstandardnews.com/,DoubleClick Ad Exchange-Seller
march-2017,bizstandardnews.com,http://www.bizstandardnews.com/,Google Adsense
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,ScoreCard Research Beacon
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,DoubleClick
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,Aggregate Knowledge
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,TradeDesk
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,BlueKai
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,Taboola
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,Taboola
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,DoubleClick
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,Google Syndication
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,DoubleClick Ad Exchange-Seller
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,Google Adsense
march-2017,burrardstreetjournal.com,http://www.burrardstreetjournal.com/,Google Adsense
march-2017,butthatsnoneofmybusiness.com,http://www.butthatsnoneofmybusiness.com/,DoubleClick
march-2017,butthatsnoneofmybusiness.com,http://www.butthatsnoneofmybusiness.com/,DoubleClick
march-2017,butthatsnoneofmybusiness.com,http://www.butthatsnoneofmybusiness.com/,Google Syndication
march-2017,butthatsnoneofmybusiness.com,http://www.butthatsnoneofmybusiness.com/,DoubleClick Ad Exchange-Seller
march-2017,butthatsnoneofmybusiness.com,http://www.butthatsnoneofmybusiness.com/,Google Adsense
march-2017,cartelpress.com,http://www.cartelpress.com/,DoubleClick
march-2017,cartelpress.com,http://www.cartelpress.com/,DoubleClick
march-2017,cartelpress.com,http://www.cartelpress.com/,Google Syndication
march-2017,cartelpress.com,http://www.cartelpress.com/,DoubleClick Ad Exchange-Seller
march-2017,cartelpress.com,http://www.cartelpress.com/,Kixer
march-2017,cartelpress.com,http://www.cartelpress.com/,Google Adsense
march-2017,cartelpress.com,http://www.cartelpress.com/,Google Adsense
march-2017,celebtricity.com,http://www.celebtricity.com/,ScoreCard Research Beacon
march-2017,celebtricity.com,http://www.celebtricity.com/,Spoutable
march-2017,celebtricity.com,http://www.celebtricity.com/,DoubleClick
march-2017,celebtricity.com,http://www.celebtricity.com/,TradeDesk
march-2017,celebtricity.com,http://www.celebtricity.com/,Teads
march-2017,celebtricity.com,http://www.celebtricity.com/,Quantcast
march-2017,celebtricity.com,http://www.celebtricity.com/,Taboola
march-2017,celebtricity.com,http://www.celebtricity.com/,eXelate
march-2017,celebtricity.com,http://www.celebtricity.com/,AddThis
march-2017,celebtricity.com,http://www.celebtricity.com/,RevContent
march-2017,celebtricity.com,http://www.celebtricity.com/,TubeMogul
march-2017,celebtricity.com,http://www.celebtricity.com/,MediaMath
march-2017,celebtricity.com,http://www.celebtricity.com/,DoubleClick
march-2017,celebtricity.com,http://www.celebtricity.com/,Google Syndication
march-2017,celebtricity.com,http://www.celebtricity.com/,DoubleClick Ad Exchange-Seller
march-2017,celebtricity.com,http://www.celebtricity.com/,Kixer
march-2017,celebtricity.com,http://www.celebtricity.com/,AddThis
march-2017,celebtricity.com,http://www.celebtricity.com/,Google Adsense
march-2017,christiantimesnewspaper.com,http://www.christiantimesnewspaper.com/,DoubleClick
march-2017,christiantimesnewspaper.com,http://www.christiantimesnewspaper.com/,DoubleClick
march-2017,christiantimesnewspaper.com,http://www.christiantimesnewspaper.com/,Google Adsense
march-2017,civictribune.com,http://www.civictribune.com/,Tapad
march-2017,civictribune.com,http://www.civictribune.com/,Magnetic
march-2017,civictribune.com,http://www.civictribune.com/,Admeta
march-2017,civictribune.com,http://www.civictribune.com/,Turn Inc.
march-2017,civictribune.com,http://www.civictribune.com/,Sonobi
march-2017,civictribune.com,http://www.civictribune.com/,BlueKai
march-2017,civictribune.com,http://www.civictribune.com/,BidSwitch
march-2017,civictribune.com,http://www.civictribune.com/,DoubleClick
march-2017,civictribune.com,http://www.civictribune.com/,Adform
march-2017,civictribune.com,http://www.civictribune.com/,StickyAds
march-2017,civictribune.com,http://www.civictribune.com/,Rocket Fuel
march-2017,civictribune.com,http://www.civictribune.com/,BrightRoll
march-2017,civictribune.com,http://www.civictribune.com/,Intent IQ
march-2017,civictribune.com,http://www.civictribune.com/,AdGear
march-2017,civictribune.com,http://www.civictribune.com/,Media Innovation Group
march-2017,civictribune.com,http://www.civictribune.com/,Aggregate Knowledge
march-2017,civictribune.com,http://www.civictribune.com/,SMART AdServer
march-2017,civictribune.com,http://www.civictribune.com/,TradeDesk
march-2017,civictribune.com,http://www.civictribune.com/,i-Behavior
march-2017,civictribune.com,http://www.civictribune.com/,SiteScout
march-2017,civictribune.com,http://www.civictribune.com/,Adobe Audience Manager
march-2017,civictribune.com,http://www.civictribune.com/,Chango
march-2017,civictribune.com,http://www.civictribune.com/,BlueKai
march-2017,civictribune.com,http://www.civictribune.com/,Switch Concepts
march-2017,civictribune.com,http://www.civictribune.com/,MediaMath
march-2017,civictribune.com,http://www.civictribune.com/,Krux Digital
march-2017,civictribune.com,http://www.civictribune.com/,Improve Digital
march-2017,civictribune.com,http://www.civictribune.com/,sovrn (formerly Lijit Networks)
march-2017,civictribune.com,http://www.civictribune.com/,Criteo
march-2017,civictribune.com,http://www.civictribune.com/,VIVALU
march-2017,civictribune.com,http://www.civictribune.com/,Infectious Media
march-2017,civictribune.com,http://www.civictribune.com/,VIVALU
march-2017,civictribune.com,http://www.civictribune.com/,Tribal Fusion
march-2017,civictribune.com,http://www.civictribune.com/,Datalogix
march-2017,civictribune.com,http://www.civictribune.com/,Quantcast
march-2017,civictribune.com,http://www.civictribune.com/,SpotXchange
march-2017,civictribune.com,http://www.civictribune.com/,SecuredVisit
march-2017,civictribune.com,http://www.civictribune.com/,AppNexus
march-2017,civictribune.com,http://www.civictribune.com/,Tynt
march-2017,civictribune.com,http://www.civictribune.com/,eXelate
march-2017,civictribune.com,http://www.civictribune.com/,AdRoll
march-2017,civictribune.com,http://www.civictribune.com/,Yahoo Ad Manager Plus
march-2017,civictribune.com,http://www.civictribune.com/,AddThis
march-2017,civictribune.com,http://www.civictribune.com/,Yahoo Ad Exchange
march-2017,civictribune.com,http://www.civictribune.com/,Lotame
march-2017,civictribune.com,http://www.civictribune.com/,SmartClip
march-2017,civictribune.com,http://www.civictribune.com/,Yieldlab
march-2017,civictribune.com,http://www.civictribune.com/,OpenX
march-2017,civictribune.com,http://www.civictribune.com/,Dstillery
march-2017,civictribune.com,http://www.civictribune.com/,Media Innovation Group
march-2017,civictribune.com,http://www.civictribune.com/,Eyeota
march-2017,civictribune.com,http://www.civictribune.com/,adingo
march-2017,civictribune.com,http://www.civictribune.com/,Audience Science
march-2017,civictribune.com,http://www.civictribune.com/,Semasio
march-2017,civictribune.com,http://www.civictribune.com/,Drawbridge
march-2017,civictribune.com,http://www.civictribune.com/,PubMatic
march-2017,civictribune.com,http://www.civictribune.com/,PulsePoint
march-2017,civictribune.com,http://www.civictribune.com/,MediaMath
