Timestamp,Gender,Faculty,Engineering Program,Law Program,Business Program,Arts Program,Other Program,Bachelor  Academic Year in EU,Masters Academic Year in EU,H.S.C or Equivalent study medium,S.S.C (GPA),H.S.C (GPA),Did you ever attend a Coaching center?,Coaching center name,Benifits you received from the coaching center,1st Year Semester 1,1st Year Semester 2,1st Year Semester 3,2nd Year Semester 1,2nd Year Semester 2,2nd Year Semester 3,3rd Year Semester 1,3rd Year Semester 2,3rd Year Semester 3,4th Year Semester 1,4th Year Semester 2,4th Year Semester 3,Regular/Irregular,Classes are mostly,Area1,Area2,Area3,Area4,Area5,Area6,Area7,Area8,Area9,Area10,Area11,Area12,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,Item28,Item29,Item30,Item31,Item32,Item33,Q1,Q2,Q3,Q4,Q5,Q6 [What are the best aspects of the program?],"Q7. In your opinion,the best aspect of the program is","Q8. In your opinion,the next best aspect of the program is",What aspects of the program could be improved?,Do you feel that the quality of education improved at EU over the last year?,Do you feel that the image of the University improved over the last year?,Username
1/27/2016 14:12,Male,Business,,,BBA,,,4th Year,,Bangla Medium,2.88,5,No,,,3.15,2.89,2.84,2.8,2.86,2.85,2.9,2.9,2.89,2.88,2.89,,0,Lecture based,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,,1,1,1,1,3,2,2,1,1,3,1,1,1,2,2,4,1,1,3,2,2,2,2,5,1,2,3,1,1,Teaching/Learning,Faculty,"Faculty, Resources, Teaching/Learning, Overall learning environment",No,No,
1/27/2016 14:13,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.69,4.5,Yes,Uniade coaching center,It prepared me better for the exam,3.75,3.25,3.14,2.98,2.89,2.86,2.85,2.76,2.58,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,Teaching/Learning,Overall learning environment,"Teaching/Learning, Overall learning environment",Yes,Yes,
1/27/2016 14:13,Male,Business,,,BBA,,,4th Year,,Bangla Medium,3.83,3.38,No,,,3.1,2.6,2.65,2.9,2.84,2.81,2.78,2.72,2.78,2.76,2.85,,0,Lecture based,4,5,5,2,5,4,2,4,5,2,4,5,5,2,2,4,4,4,4,4,4,5,5,1,2,5,2,1,2,4,4,4,1,5,4,4,4,4,4,4,4,2,2,4,4,5,5,4,4,3,2,Faculty,Resources,"Faculty, Resources, Teaching/Learning, Overall learning environment",Yes,Yes,
1/27/2016 14:15,Male,Business,,,BBA,,,3rd Year,,Bangla Medium,4.63,4,No,,,3.13,2.85,2.56,2.54,2.26,2.31,2.23,2.41,,,,,0,Lecture & Discussion,4,4,4,4,5,5,4,1,4,5,5,4,4,5,4,4,4,4,3,4,4,2,2,5,5,5,5,4,3,2,1,2,3,4,4,4,3,4,4,2,4,4,2,3,3,5,5,2,3,5,4,Faculty,Teaching/Learning,Faculty,Yes,No,
1/27/2016 14:18,Male,Business,,,BBA,,,3rd Year,,Bangla Medium,3.56,3.8,Yes,e haq,,3.2,3.21,3.11,3.15,3.08,2.88,2.85,2.87,,,,,0,Lecture & Discussion,4,3,3,2,4,4,3,2,4,3,4,3,4,3,3,4,3,3,4,3,2,3,2,4,3,3,4,3,4,3,4,3,3,2,2,3,2,3,,3,2,3,2,3,2,3,4,3,2,3,3,Faculty,Faculty,Overall learning environment,No,No,
1/27/2016 14:29,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.81,3.9,Yes,"Paragon , Saifurs",It improved my understanding of subject matter,3.95,3.85,3.67,3.56,3.55,3.57,3.57,3.59,3.58,3.53,3.47,3.47,0,"Lecture,Discussion & Practical Lab",1,5,1,5,5,5,5,1,3,1,5,5,5,5,4,5,5,5,5,1,4,4,4,1,5,4,5,5,4,1,4,4,1,4,4,4,4,4,3,5,5,1,1,1,1,5,,4,4,2,3,Teaching/Learning,Teaching/Learning,Faculty,Yes,Yes,
1/27/2016 14:35,Male,Business,,,BBA,,,4th Year,,Bangla Medium,3.75,3.8,Yes, program united,,2.83,2.67,2.52,2.48,2.47,2.43,2.27,2.4,2.55,2.45,2.48,2.55,0,,4,4,4,5,5,3,3,2,2,3,4,4,4,4,5,5,5,4,4,2,2,4,4,2,2,3,4,4,4,1,2,2,1,1,5,4,4,3,3,4,2,1,4,3,2,5,5,4,3,3,3,Teaching/Learning,Faculty,Overall learning environment,,Yes,
1/27/2016 14:36,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.09,4,No,,,2.35,2.5,2.57,2.64,2.57,2.47,2.35,2.18,2.24,2.21,,,0,"Lecture,Discussion & Practical Lab",5,4,4,5,4,4,4,2,4,4,4,5,5,4,5,3,4,5,5,4,2,4,2,4,2,4,2,2,2,1,4,2,4,4,5,5,5,4,4,4,4,5,4,4,2,5,4,4,4,4,5,Teaching/Learning,Faculty,"Faculty, Teaching/Learning, Overall learning environment",No,Yes,
1/27/2016 14:41,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.38,4.7,Yes,Mabs Coaching Center,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn",3.68,3.12,2.41,2.53,2.4,2.36,2.36,2.33,2.48,,,,0,Lecture & Discussion,2,3,4,3,4,3,4,3,2,4,3,4,4,4,3,4,3,4,3,4,3,4,4,4,3,4,4,3,4,4,3,5,2,4,4,4,5,4,4,3,4,4,4,3,4,5,4,3,3,4,5,Faculty,Teaching/Learning,Resources,Yes,Yes,
1/27/2016 14:41,Female,Business,,,,,,,,Bangla Medium,4.63,3.7,Yes,UCC,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter",3.35,3.29,3.27,3.1,3.1,,,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,4,4,5,5,4,5,,,,,5,4,5,5,5,5,5,4,4,3,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,,5,5,5,4,4,5,5,4,3,5,5,Faculty,Overall learning environment,Resources,Yes,Yes,
1/27/2016 14:44,Female,Arts,,,,B.A. in English,,3rd Year,,Bangla Medium,5,5,No,,,3.36,3.26,3.15,3.1,3.05,3.04,2.98,,,,,,0,Lecture & Discussion,5,4,5,4,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,4,2,5,5,5,5,5,4,4,4,5,5,4,5,5,4,3,3,4,5,Faculty,Faculty,Other,Yes,Yes,
1/27/2016 14:46,Female,Arts,,,,B.A. in English,,3rd Year,,Bangla Medium,2.8,4,No,,,3.11,3.08,3.04,3.07,3.08,3.07,3.04,,,,,,0,Lecture & Discussion,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,4,5,3,2,4,4,3,Teaching/Learning,Faculty,Resources,Yes,Yes,
1/27/2016 14:53,Male,Arts,,,,B.A. in English,,3rd Year,,Bangla Medium,4.5,4.5,No,,,3.36,3.26,3.15,3.1,3.05,3.04,2.98,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,4,5,4,5,4,4,5,5,4,5,5,5,4,5,5,5,4,4,5,5,4,5,5,5,4,4,4,3,5,1,4,5,5,4,4,5,4,4,5,4,3,4,4,4,3,4,4,2,Faculty,Overall learning environment,Resources,Yes,Yes,
1/27/2016 14:56,Male,Business,,,BBA,,,3rd Year,,Bangla Medium,3.3,3.25,No,,,2.53,2.33,1.92,2.13,2.17,2.2,2.09,2.08,2.05,2.22,,,0,,4,4,1,5,5,5,4,3,4,5,2,2,4,5,4,4,5,5,5,4,5,3,3,4,5,4,4,4,4,1,5,4,1,5,4,3,4,5,4,4,4,5,5,4,4,4,4,3,3,4,4,Teaching/Learning,Resources,Teaching/Learning,No,Yes,
1/27/2016 14:58,Female,Business,,,BBA,,,4th Year,,Bangla Medium,4,4.6,No,,,3.75,3.76,3.78,3.81,3.81,3.83,3.85,3.86,3.87,3.85,,,0,"Lecture,Discussion & Practical Lab",4,4,4,2,4,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,5,4,4,5,5,5,5,4,4,4,4,5,4,3,4,4,5,Faculty,Teaching/Learning,Other,Yes,Yes,
1/27/2016 15:44,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.75,4.6,Yes,commerce education ,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It allow me to make good friends",2.5,3.02,3.42,3.37,3.41,3.31,3.3,3.27,3.15,3.14,,,0,Lecture based,5,4,5,5,4,5,5,4,5,4,5,4,5,5,4,4,5,5,4,5,5,4,5,5,5,4,5,4,4,4,3,4,4,4,5,4,4,4,4,5,4,5,4,4,4,4,4,4,4,5,5,Teaching/Learning,Overall learning environment,"Faculty, Teaching/Learning",Yes,Yes,
1/27/2016 15:44,Male,Business,,,BBA,,,3rd Year,,Bangla Medium,3.13,3.4,Yes,ucc,,1.7,1.27,1.57,2.11,1.87,2.11,2.51,2.26,2.28,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,4,5,5,3,3,5,4,3,3,5,4,4,3,4,4,5,4,4,5,5,5,4,5,4,3,3,2,5,5,3,3,5,4,5,4,5,5,4,5,4,4,5,5,4,4,3,5,2,Teaching/Learning,Teaching/Learning,Faculty,Yes,Yes,
1/27/2016 15:45,Male,Business,,,BBA,,,4th Year,,Bangla Medium,3.94,3.4,No,,,3.83,3.69,3.67,3.66,3.65,3.62,3.6,3.51,3.45,3.43,,,0,Lecture based,4,4,4,5,4,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,4,3,2,3,4,4,4,4,4,3,3,3,3,3,3,4,5,2,2,3,3,2,Teaching/Learning,Overall learning environment,"Faculty, Resources, Teaching/Learning, Overall learning environment",Yes,No,
1/27/2016 15:46,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,4.63,3.8,Yes,probaha,It prepared me better for the exam,3.55,3.17,2.81,2.96,,,,,,,,,0,Lecture & Discussion,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,Teaching/Learning,Overall learning environment,"Faculty, Resources, Teaching/Learning, Overall learning environment, Other",Yes,Yes,
1/27/2016 15:48,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,3,4,Yes,mabs,"It prepared me better for the exam, It improved my understanding of subject matter, It increased my desire to learn",2.85,2.96,2.7,2.3,,,,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,Yes,Yes,
1/27/2016 15:50,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.38,4,Yes,saifurs,"It prepared me better for the exam, It improved my understanding of subject matter, It allow me to make good friends",2.93,2.93,2.98,2.82,2.68,2.71,2.7,2.66,2.73,2.72,,,0,"Lecture,Discussion & Practical Lab",4,5,4,5,5,5,4,4,5,4,5,3,5,5,4,4,5,4,5,4,5,5,4,4,5,4,5,2,5,4,4,5,4,5,5,4,4,5,4,2,3,4,4,5,4,5,5,4,3,4,5,Teaching/Learning,Faculty,Resources,Yes,Yes,
1/27/2016 15:50,Female,Business,,,BBA,,,4th Year,,Bangla Medium,4.44,5,Yes,ucc,It improved my understanding of subject matter,3.63,3.4,3.3,3.27,3.16,3.17,3.14,3.11,3.05,2.91,,,0,"Lecture,Discussion & Practical Lab",5,4,4,5,4,5,4,5,5,4,5,5,5,5,4,5,4,5,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,4,3,3,3,3,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes,
1/27/2016 15:54,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4,4,No,,,3.23,2.98,2.71,2.62,2.66,2.66,2.71,2.72,2.68,2.72,,,0,"Lecture,Discussion & Practical Lab",4,5,5,5,4,4,4,5,3,4,5,4,5,5,4,5,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,2,4,4,4,4,5,4,4,4,4,4,5,4,4,5,3,4,4,5,Teaching/Learning,Teaching/Learning,Overall learning environment,Yes,Yes,
1/27/2016 15:54,Male,Business,,,BBA,,,4th Year,,Bangla Medium,4.63,4.2,Yes,Dipon Coaching Center,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter",3.1,3.18,3.18,3.2,3.16,3.15,3.11,2.98,3.04,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,5,5,5,3,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,5,4,4,5,5,Faculty,Teaching/Learning,Other,Yes,Yes,
1/27/2016 15:56,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,4.5,4.7,Yes,ucc,It prepared me better for the exam,3.55,2.93,1.86,2.52,2.73,2.93,,,,,,,0,Lecture & Discussion,4,4,5,4,5,4,3,5,5,4,5,4,5,4,5,4,5,5,4,5,5,5,4,4,4,5,5,5,5,4,4,5,5,4,5,4,5,5,4,5,5,5,5,4,4,5,5,4,4,5,5,Teaching/Learning,Teaching/Learning,Faculty,Yes,Yes,
1/27/2016 15:59,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,4.79,4.5,Yes,Shah Coching Center,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn",3.56,3.33,3.3,,,,,,,,,,0,Lecture & Discussion,4,4,5,5,5,5,4,5,5,4,5,4,5,4,5,4,4,5,4,5,4,4,5,5,5,4,5,5,5,3,3,4,4,4,5,5,5,4,4,4,4,,,,,5,3,3,3,4,5,Faculty,Other,Other,Yes,Yes,
1/27/2016 15:59,Female,Business,,,BBA,,,2nd Year,,English Medium,4,4,Yes,academia,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn",3.73,3.49,3.31,3.46,3.56,,,,,,,,0,Lecture & Discussion,4,4,2,4,5,1,1,2,2,3,2,2,4,2,5,4,5,3,3,3,4,2,3,3,2,2,3,3,2,3,2,3,1,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,4,Faculty,Faculty,"Faculty, Resources, Other",Yes,Yes,
1/27/2016 16:02,Female,Business,,,BBA,,,2nd Year,,Bangla Medium,5,5,No,,,3.93,3.96,3.98,3.98,3.99,,,,,,,,0,Lecture & Discussion,5,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,5,2,2,2,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,3,Faculty,Faculty,"Faculty, Overall learning environment",Yes,Yes,
1/27/2016 16:06,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,5,4.5,Yes,"Udvash , primet","It prepared me better for the exam, It improved my understanding of subject matter, It increased my desire to learn",3.35,3.46,3.36,3.25,,,,,,,,,0,Lecture & Discussion,5,5,4,,3,4,3,5,4,5,5,4,5,5,4,4,4,5,4,5,5,5,4,4,4,5,5,5,4,4,,5,5,4,5,5,5,4,4,5,5,4,4,5,5,5,5,4,4,5,5,Teaching/Learning,Faculty,Faculty,Yes,Yes,
1/27/2016 16:06,Male,Business,,,BBA,,,3rd Year,,Bangla Medium,3.94,3.1,Yes,Uniaid,It improved my understanding of subject matter,3.6,3.44,3.54,3.47,3.33,3.44,3.41,3.32,3.38,,,,0,Lecture & Discussion,4,4,4,4,3,4,3,5,4,2,2,3,4,4,1,3,5,4,4,2,2,4,4,4,4,4,3,4,5,1,2,4,1,3,4,2,4,4,,2,3,2,2,2,3,5,3,1,1,2,2,Teaching/Learning,Overall learning environment,Faculty,Yes,Yes,
1/27/2016 16:19,Female,Business,,,BBA,,,4th Year,,Bangla Medium,4.88,4.4,No,,,4,3.98,3.92,3.92,3.89,3.87,3.86,3.86,3.88,3.87,3.87,3.86,0,"Lecture,Discussion & Practical Lab",5,5,2,4,5,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,3,1,4,2,2,2,4,,2,4,3,3,3,3,3,3,3,3,4,4,4,5,2,3,3,2,5,Other,Faculty,"Faculty, Resources, Teaching/Learning",No,No,
1/27/2016 16:32,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,3.69,4.7,Yes,E - Haq Coaching Center. And College teachers private coaching center.,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn",3.8,3.73,3.67,3.64,3.64,,,,,,,,0,Lecture & Discussion,4,5,3,4,5,4,5,4,3,4,4,3,4,4,5,4,4,4,3,3,3,4,4,1,2,4,5,5,5,1,1,4,1,4,5,5,5,5,5,4,4,3,4,4,3,4,3,2,4,5,5,Faculty,Teaching/Learning,Faculty,Yes,Yes,
1/27/2016 16:40,Male,Business,,,BBA,,,2nd Year,,Bangla Medium,5,5,Yes,utkorsho coaching center ,It allow me to make good friends,4,3.96,3.89,3.83,,,,,,,,,0,Lecture & Discussion,4,4,3,4,5,3,5,1,5,4,4,5,5,5,4,4,5,2,2,4,4,4,5,2,2,5,4,3,2,1,5,4,1,3,5,5,5,5,4,5,5,4,3,4,3,5,4,3,3,4,2,Teaching/Learning,Overall learning environment,Faculty,Yes,Yes,
1/29/2016 16:35,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,4.88,4.73,Yes,saifurs,It increased my desire to learn,3.5,3.54,,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",5,4,5,5,5,4,5,4,3,4,5,5,5,4,5,5,5,4,5,5,4,5,5,3,5,4,5,4,5,4,5,5,4,5,5,4,3,2,5,2,5,5,4,5,4,5,3,4,,3,4,Teaching/Learning,Teaching/Learning,Teaching/Learning,Yes,Yes,
1/29/2016 16:40,Male,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,5,5,No,,,3.12,,,,,,,,,,,,0,Lecture & Discussion,4,4,4,4,5,4,4,5,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,2,3,3,3,Teaching/Learning,Overall learning environment,"Faculty, Resources, Teaching/Learning",,No,
1/29/2016 16:40,Male,Arts,,,,M. A. in ELT (2Year),,,1st Year,Bangla Medium,3.38,3.5,No,,,3.38,3.21,,,,,,,,,,,0,Lecture & Discussion,4,5,3,5,5,4,4,4,5,4,4,4,5,5,5,5,1,4,5,4,3,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,3,5,5,4,4,3,3,Teaching/Learning,Teaching/Learning,Overall learning environment,,,
1/29/2016 16:40,Female,Arts,,,,M. A. in ELT (2Year),,,1st Year,Bangla Medium,1,1,No,,,0,2.3,2.53,,,,,,,,,,0,Lecture & Discussion,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,5,5,4,4,4,4,4,2,4,3,4,4,4,4,5,,5,5,5,4,4,4,5,5,4,4,5,5,Teaching/Learning,Teaching/Learning,Teaching/Learning,Yes,Yes,
1/29/2016 16:43,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,4.06,4.3,Yes,Saifurs,"It prepared me better for the exam, It improved my understanding of subject matter, It increased my desire to learn, It allow me to make good friends",3.13,3.11,,,,,,,,,,,0,Lecture & Discussion,5,5,4,5,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,4,4,4,4,5,4,4,,5,5,5,4,5,4,4,5,4,3,3,4,3,Teaching/Learning,Faculty,"Resources, Overall learning environment",,,
1/29/2016 16:43,Male,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,4.25,3.6,Yes,"E.HAQUE COACHING CENTER. WARI, DHAKA - 1203",It prepared me better for the exam,3.13,3.18,,,,,,,,,,,0,Lecture & Discussion,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,4,5,5,Teaching/Learning,Teaching/Learning,Faculty,Yes,Yes,
1/29/2016 16:44,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,4.31,4.1,Yes,Bright coaching center,"It prepared me better for the exam, It improved my understanding of subject matter, It increased my desire to learn",2.63,2.78,,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5,4,5,5,4,4,5,5,5,5,5,5,,5,5,5,5,2,5,3,2,1,2,1,2,1,2,1,4,3,3,2,4,2,Faculty,Resources,Faculty,Yes,No,
1/29/2016 16:50,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,5,5,No,,,3.75,,,,,,,,,,,,0,Lecture & Discussion,5,5,5,5,5,5,5,5,2,4,2,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,,4,4,,4,4,,5,,,5,,,,3,3,3,3,5,5,4,4,4,3,Teaching/Learning,Faculty,Overall learning environment,,,
1/29/2016 16:50,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,5,5,No,,,3.5,,,,,,,,,,,,0,Lecture & Discussion,5,5,5,5,5,5,5,5,3,4,3,5,5,5,5,4,4,5,5,5,4,5,5,4,5,5,4,,4,4,4,4,4,4,4,4,,5,,,,3,3,3,3,,5,4,4,4,3,Teaching/Learning,Faculty,Overall learning environment,,,
1/29/2016 16:54,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,3.94,3.9,Yes,Focus,It prepared me better for the exam,3.25,3.25,,,,,,,,,,,0,"Lecture,Discussion & Practical Lab",5,4,4,5,5,4,4,4,3,4,5,4,5,4,4,5,4,4,3,4,3,4,5,4,5,5,4,4,4,4,3,3,3,3,4,4,3,4,4,4,3,5,4,4,3,4,5,3,4,4,2,Other,Teaching/Learning,Faculty,,,
1/29/2016 16:54,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,5,4.7,No,,,,,,,,,,,,,,,0,Lecture & Discussion,5,5,3,3,5,3,4,3,3,3,5,3,5,5,5,4,5,3,3,3,3,5,5,3,4,3,5,3,4,1,3,4,3,5,3,3,2,3,3,4,3,3,3,3,3,4,3,3,3,3,2,Teaching/Learning,Other,Faculty,,,
1/29/2016 16:56,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,3.56,3.31,Yes,"HOME TUTOR, Srijon","It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn",2.69,2.75,,,,,,,,,,,0,Lecture & Discussion,4,3,2,4,4,4,3,3,3,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,,3,3,,4,Resources,Faculty,Teaching/Learning,Yes,Yes,
1/29/2016 16:59,Female,Arts,,,,M. A. in ELT (2Year),,,2nd Year,Bangla Medium,3.44,3.6,Yes,uni aid,It prepared me better for the exam,3.63,3.38,3.36,3.38,,,,,,,,,0,Lecture & Discussion,4,3,4,4,4,3,4,4,4,4,,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,1,3,3,4,4,3,4,4,3,4,,3,4,4,3,3,3,3,4,3,3,3,3,2,Teaching/Learning,Overall learning environment,"Faculty, Resources",,,
1/29/2016 17:01,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,4.13,3.4,No,,,3.44,3.43,,,,,,,,,,,0,Lecture & Discussion,4,2,4,3,5,2,3,4,4,4,3,4,4,4,5,4,5,4,4,4,2,4,4,2,3,4,4,4,4,2,3,2,1,2,4,3,2,4,3,4,4,2,4,4,3,3,4,2,3,2,3,Teaching/Learning,Faculty,Overall learning environment,No,No,
1/29/2016 17:03,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,5,4.8,Yes,Omega coaching Center,It improved my understanding of subject matter,3.5,3.61,,,,,,,,,,,0,Lecture based,4,3,3,4,5,3,3,4,5,4,3,2,4,4,4,4,5,3,4,3,4,5,5,2,5,4,5,4,4,5,4,4,1,4,3,4,5,3,4,4,4,3,3,3,3,4,3,2,3,4,2,Other,Overall learning environment,Teaching/Learning,No,No,
1/29/2016 17:05,Female,Arts,,,,M. A. in ELT (1.4 Year),,,1st Year,Bangla Medium,3.69,3.7,Yes,Adhayan Coaching Center,It prepared me better for the exam,3.25,2.36,2.83,3.5,3.33,3.45,3.45,3.5,3.44,3.5,3.56,3.56,0,Lecture & Discussion,4,4,5,5,5,4,3,4,4,4,4,5,4,5,4,5,5,1,5,5,4,5,5,1,3,4,4,2,4,5,3,5,3,3,5,3,4,5,3,5,4,4,3,3,4,5,4,3,3,4,3,Faculty,Resources,Overall learning environment,No,Yes,
1/31/2016 13:14,Male,Business,,,BBA,,,1st Year,,Bangla Medium,4.38,4.44,Yes,Uniaid,"It improved my understanding of subject matter, It allow me to make good friends",3.03,1.94,1.7,,,,,,,,,,0,Lecture based,5,4,4,5,4,5,2,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,3,5,5,5,5,5,5,4,5,4,4,4,5,2,5,5,2,5,5,4,4,4,2,3,5,4,3,4,2,Faculty,Overall learning environment,"Resources, Teaching/Learning",,,
1/31/2016 13:17,Male,Business,,,BBA,,,3rd Year,,Bangla Medium,4.63,4,No,,,4.63,4.32,4.7,4.6,4.3,4.8,4.5,4.2,4.12,,,,0,Lecture based,5,5,5,5,2,5,5,3,5,4,3,2,2,3,4,5,4,5,4,2,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,4,4,Faculty,Faculty,Teaching/Learning,No,No,
1/31/2016 13:18,Male,Business,,,BBA,,,4th Year,,Bangla Medium,3.44,4.8,Yes,"Uniaid, Farmgate Branch","It prepared me better for the exam, It improved my understanding of subject matter",3.3,3.31,3.29,3.26,3.29,3.27,3.25,3.21,3.22,,,,0,"Lecture,Discussion & Practical Lab",4,5,4,5,5,4,5,3,2,4,5,5,5,5,3,5,5,5,4,4,3,3,5,5,5,5,5,4,5,2,5,3,1,3,5,5,5,4,4,4,4,4,4,5,5,5,4,4,4,4,3,Teaching/Learning,Other,"Resources, Overall learning environment",Yes,Yes,
1/31/2016 13:18,Female,Business,,,BBA,,,1st Year,,Bangla Medium,3.31,3.2,Yes,ucc,It prepared me better for the exam,2.85,2.45,2.47,,,,,,,,,,0,Lecture based,4,4,3,4,4,3,,4,5,4,4,3,3,2,3,4,4,2,2,4,2,2,5,3,5,5,2,2,2,5,3,2,2,2,2,2,5,4,2,5,2,2,5,2,4,5,3,2,3,4,4,Teaching/Learning,Other,Faculty,Yes,Yes,
