idx	nNN	NNindex	a	b	aNN	bNN	processID	NNprocessID
10394	0	10137	15.2442278175953	13.1430689995182	15.4031306509195	12.9229529582809	4	2
8023	0	8024	6.24261586163378	-1.86987142106326	6.45695273294276	-1.85340198686784	3	4
10287	0	10548	16.1779898985653	-7.00402650215824	16.2531516534166	-6.83432757150399	2	3
9402	0	9401	11.907983432212	19.2234258220939	11.9336378089838	18.9185552668433	2	1
2767	0	2512	-14.5345097175352	18.1801662244187	-14.8426566137484	18.1457111806023	2	2
10788	0	10780	17.2463903599741	-9.75321347012774	17.1368972703578	-9.62770339420925	3	0
6839	0	6837	1.49475471300075	15.7107949370288	1.60971742098729	16.0406094624303	4	2
5967	0	5965	-1.18219854842707	-4.64187248241137	-1.20153381165763	-4.60737938169351	2	0
4017	0	4019	-9.28706198794165	13.1268233884044	-9.2713596292143	13.1724858956714	2	4
4619	0	4615	-6.77572272700644	-19.483061809036	-7.02043586659905	-19.1485046666772	4	0
5561	0	5563	-3.245993472275	15.9290383255992	-3.15458949590992	15.7953691124271	1	3
3630	0	3639	-10.5755286165088	-11.8921583865889	-10.6660129410756	-11.9680076170773	0	4
10898	0	10896	17.4634444085175	12.0847311614826	17.4049642949428	12.1653736352308	3	1
7614	0	7613	4.45174507087696	17.9701970074246	4.74227868774617	17.9912653528791	4	3
10745	0	10749	17.3090549239173	-17.4039863822095	17.4443113281887	-17.3623080039036	0	4
7466	0	7468	4.9165610204864	-10.7803548795761	4.86551945125752	-10.9503095653241	1	3
2999	0	2997	-13.5144522554982	12.9765512987477	-13.304160849476	13.335112573798	4	2
11159	0	10901	18.4237337449491	13.0179261780929	18.380075932277	13.1951543020615	4	1
7450	0	7458	4.70226355835409	-13.0433917755961	4.47154020935605	-13.1115820014536	0	3
6197	0	6195	-0.436768185116823	-9.37706272413972	-0.912968145865046	-9.47168360331067	2	0
5413	0	5668	-2.75587048028131	-13.9269655244834	-2.54378439754806	-14.0372454867667	3	3
3486	0	3488	-11.3152281548996	9.14279446883964	-11.4230587625312	9.02633255762695	1	3
9013	0	9005	10.4330841931352	-8.33086388242764	10.5974481545335	-8.36881006827186	3	0
1905	0	1913	-17.4116090492745	-0.0267411938962895	-17.574064704021	-0.185777137534753	0	3
2904	0	2895	-13.7326689221655	-6.47991644353182	-13.7616394789713	-6.16537816416416	4	0
2706	0	2962	-13.7314626005008	6.16567074607908	-13.6322864684905	6.07157248372354	1	2
5948	0	5946	-1.18270524300959	-8.79502099559051	-1.14290455424282	-8.98988048445861	3	1
6535	0	6287	-0.0525800428516554	7.78161655951463	0.043083800397678	8.02161833166528	0	2
8610	0	8362	8.2705424274627	14.7865690828992	7.82959578206271	14.8356208091925	0	2
1981	0	1984	-17.003813411042	14.2651752947062	-17.5743333177556	14.080703725621	1	4
9719	0	9710	13.2618628587262	-19.6539038846395	13.0375537757475	-19.7681395660746	4	0
7345	0	7349	3.17835919116111	16.7373391464664	3.30544444640527	16.4827791140333	0	4
8806	0	9064	10.1339673214346	1.81381594688425	10.3137275192909	1.88535673262282	1	4
8454	0	8445	8.59750166028821	-18.2692764905888	8.65254988515136	-18.1680963961543	4	0
10863	0	10862	17.4834979676556	4.94469996754511	17.6605205600264	4.92298637830263	3	2
6027	0	6026	-1.51833542897031	7.03866935416814	-1.39032290009908	7.03386753664728	2	1
1587	0	1580	-18.5614150410365	-14.3229010558525	-18.5506884083852	-14.3234902689563	2	0
10155	0	10162	14.186141844344	17.732809724076	14.4025526841355	17.9909653496875	0	2
7675	0	7683	5.63413404405767	-18.9208901902522	5.67778615820529	-18.8435184125405	0	3
7554	0	7545	4.18490906631449	6.02977266771993	4.0647606394009	5.61755665166151	4	0
6592	0	6594	0.326970464627583	18.4360755218545	0.403999040050479	18.0117869783296	2	4
5801	0	6059	-1.43435365842635	13.0217800543347	-1.50059167002509	12.9933627288491	1	4
3608	0	3607	-10.5015243594958	-17.7816242105752	-10.7287678164486	-17.8329469817059	3	2
4559	0	4558	-7.65978993415326	19.0427313303212	-7.39177400895372	19.1739091079655	4	3
1969	0	1967	-17.7014600244391	11.1171771640245	-17.9021681674814	11.1417585476667	4	2
8550	0	8558	8.15179644221745	2.69064155392902	8.15953585167492	2.88750449350392	0	3
2170	0	2179	-16.3761868831069	1.75283403013705	-16.6943235780834	1.84260957514792	0	4
1182	0	1439	-19.9303113838356	7.20720526846498	-19.892184628164	7.10152877148455	2	4
8566	0	8815	9.26901212040974	5.26049006758464	9.30122036889479	5.34330462787368	1	0
9846	0	9849	13.5406359985776	6.06438779012502	13.4355134836834	6.1317444271891	1	4
11053	0	11054	18.4062647198228	-7.91211963849959	18.2981042886494	-7.984279804291	3	4
9288	0	9280	11.2157252203455	-4.14363652822481	11.2165639278335	-4.20968551609306	3	0
5578	0	5577	-3.52852204112563	19.2169310718966	-3.37619746235312	19.0552731057443	3	2
3242	0	3241	-12.0700223996959	11.2210882939281	-12.1536766215052	11.2480534568747	2	1
1933	0	1677	-17.7244345001184	4.40381445809584	-17.9740320174695	4.18420583633863	3	2
6503	0	6504	0.860933950026618	0.0160053414859947	0.503754334345127	0.242537991103335	3	4
10618	0	10616	16.6787634503669	7.28567367381224	16.7058589437045	7.29711524579926	3	1
9279	0	9270	11.3720132894155	-6.13384384571679	11.2299780043309	-6.04853776009097	4	0
5806	0	5813	-2.34698740097637	14.9510627064282	-2.24841798083591	14.9847283610636	1	3
2392	0	2649	-15.129302062528	-5.81076479838567	-15.0449608681234	-5.71452865052722	2	4
10159	0	9903	13.9940896317503	16.8804087608894	13.678937531777	17.1075514802679	4	3
6699	0	6690	1.12348687836936	-12.2731883138799	1.270638936676	-12.208343466666	4	0
3433	0	3427	-11.3862953953813	-2.15936105631513	-11.2579968374439	-2.42483843410663	3	2
5454	0	5450	-3.62973013060625	-5.42318651292706	-3.86004473568563	-5.53643478536189	4	0
6237	0	6236	-0.193807850539693	-1.86869740241485	-0.154484304026289	-1.78604352725307	2	1
4652	0	4396	-6.06602706503833	-12.7267793477071	-6.33723706743491	-12.7630589888819	2	1
4117	0	4116	-8.10462454535836	-17.9747384977878	-7.88608481097389	-17.7344783596037	2	1
7757	0	7756	5.95042426254883	-3.70384533993003	5.92270387368498	-3.73053479081663	2	1
3145	0	3154	-12.5608573785497	-7.03940263099076	-12.5382731090848	-6.62289368317869	0	4
3890	0	3899	-9.82071990532086	-11.3003930898441	-9.6147692500776	-10.9460280471971	0	4
3469	0	3467	-11.4087990418596	5.5443249353206	-11.5519264858352	5.53327654534767	4	2
9752	0	9753	13.5026003078576	-13.0571939048628	13.8253613546097	-13.0115928404894	2	3
11155	0	10907	17.9034364112745	13.994593742079	18.0170164216306	14.1202046633703	0	2
5682	0	5681	-2.03815090434099	-10.7198472440318	-2.17511105251049	-10.8080063728451	2	1
10749	0	10745	17.4443113281887	-17.3623080039036	17.3090549239173	-17.4039863822095	4	0
10508	0	10507	16.6048982262887	-14.7116845905406	16.9310664413315	-14.8424563563893	3	2
2929	0	2672	-13.9861409130524	-1.05284316549856	-14.1775436000746	-0.798410148957287	4	2
10333	0	10325	16.0166455975733	1.09018427147584	15.7680429460105	1.17158108986122	3	0
10668	0	10667	16.635835820905	16.9305552087881	16.8730043813097	16.7860137697446	3	2
7489	0	7487	4.47969360237703	-6.65866111796011	4.74882051665504	-6.68135954331091	4	2
8967	0	8973	10.3508874895755	-16.381691126164	10.5649800728331	-16.4976677593282	2	3
4484	0	4480	-7.561244551624	4.68211576455523	-7.58980740129173	5.02782510575249	4	0
9054	0	9051	10.2869343300646	0.21480131474937	10.5173924791447	0.226674935092847	4	1
8561	0	8563	8.61392094387407	4.33187213673205	8.50691436801445	3.95949093761681	1	3
9841	0	9842	13.5930312693379	4.98490103629475	13.463264397355	5.00807712863305	1	2
9113	0	9108	10.563949897137	12.2684132918805	10.5833002794028	12.1970249854506	3	3
7478	0	7479	4.67011736411561	-8.79904318131886	4.64572320959047	-8.87712869258558	3	4
2158	0	2150	-16.8996035672212	-2.06800250586301	-16.7603122637986	-2.13895786710388	3	0
7461	0	7464	4.46659256950736	-11.7209625377806	4.31213845435531	-11.5955463478085	1	4
8578	0	8570	8.23051126607246	7.09096032853853	8.1200312077333	7.04893118849472	3	0
9908	0	10161	13.8046104988571	17.9797162275315	13.9454686188025	18.2391238547898	3	1
1362	0	1610	-18.8419992827338	-8.19322725225895	-18.9796375889231	-8.15690406638027	2	0
4512	0	4511	-7.04935423126494	10.2283523390452	-7.0768498560961	10.4600392174447	2	1
3481	0	3730	-11.0593892622981	7.94152907814609	-10.7534622399378	7.8389495698827	1	0
7513	0	7760	4.50006965201521	-2.18725613229655	4.5511383165349	-2.49680730162921	3	0
3405	0	3414	-11.8006915853935	-6.12870680268383	-11.7284024480708	-6.16530842269701	0	4
10761	0	11019	18.0344335977509	-14.8940206195086	18.2076868928968	-14.6539981827656	1	4
7872	0	7873	5.3497235426494	19.8099844939516	5.66883256387421	19.7577091299477	2	3
5550	0	5559	-3.74635650858007	14.8702437218914	-3.48659603105423	14.9678318412051	0	4
8589	0	8593	8.65287034554022	9.68457021454131	8.95005212869988	9.82999623064912	4	3
5566	0	5569	-3.03917870102839	17.0965885677425	-3.34096139628765	16.8408857827097	1	4
1986	0	1988	-16.7856497796375	15.3606164089612	-16.7582803892022	15.5314306180153	1	3
1334	0	1333	-19.6167256487361	-13.9283575456273	-19.4676349167383	-13.8763699371239	4	3
2335	0	2344	-15.4514517158067	-16.0954789525472	-15.7580962874732	-16.194927659939	0	4
8801	0	8800	9.87940437564683	1.46329894375963	9.59999690321415	1.34293785754011	1	0
10813	0	11069	17.5620326455817	-5.07420436729571	17.9344043306548	-5.07549354452135	3	4
9877	0	9878	13.6357640659639	12.092953949206	13.5788258222545	11.903627371891	2	3
10053	0	9798	14.4083696157771	-3.69453269671758	14.2702681822388	-4.00216489595802	3	3
6522	0	6524	0.833749569494204	4.04416128420383	0.870196267786835	4.1647308992886	2	4
2070	0	2077	-16.5461414976816	-18.0289303433769	-16.5206398265804	-17.9199046802265	0	2
2701	0	2955	-13.9379796776007	5.24914971885524	-13.9387779495088	5.41817353913249	1	0
8885	0	8894	9.07971899409117	19.0555531537571	9.37539198208315	19.1781461925703	0	4
8205	0	8207	7.90394309988865	-15.5175568682071	8.01559466179415	-15.6751343561685	0	2
7738	0	7736	5.45283019877106	-7.93526488874021	5.5598994810741	-7.82770721116174	3	1
5901	0	5895	-1.08639672684855	-17.9154621435036	-1.23061350411053	-18.0973971748973	1	0
4644	0	4643	-6.54216425663182	-14.8453491438285	-6.49562209980528	-15.1545479665439	4	3
3368	0	3624	-11.0574829132217	-15.2700599975275	-10.8817211403726	-15.0337096415183	3	4
7176	0	7434	3.8694191864996	-17.8041329135458	3.49839907424143	-18.0330414762771	1	4
6258	0	6259	-0.347689096504381	2.08694935598663	-0.212093135031094	1.93958885866318	3	4
1727	0	1728	-18.3007820751153	14.2851660929687	-18.5777780768957	14.4046263723216	2	3
1869	0	1612	-17.8310481060853	-9.00532372469011	-17.9320700938975	-8.95454644622183	4	2
4374	0	4365	-7.7420956462684	-18.0703425964807	-7.74857893323823	-17.9537303047573	4	0
5507	0	5509	-3.58215074361407	5.13967479836096	-3.65363431999809	5.00371343960821	2	4
7047	0	7054	2.44982365543283	7.62252744388348	2.76096700141906	7.66999320596212	2	4
5442	0	5444	-3.28724581145542	-7.80679936352233	-3.34996480010652	-7.94005845858453	2	4
11167	0	11166	18.7925777761683	15.3702291516201	18.7816615383158	15.005193150669	2	1
1623	0	1615	-18.6886619384401	-7.05516986984097	-18.3862872137585	-7.14007074489288	3	0
8281	0	8283	7.82726260790725	-0.740528556168968	7.45896994273908	-0.714250392338531	1	3
5985	0	5994	-1.82660463520199	0.0132102406876913	-1.76901068190594	0.101027429718703	0	4
6325	0	6078	-1.29602651303788	16.8291348002862	-1.19682869517617	16.8735317300875	0	3
1565	0	1316	-19.0942573607559	-17.0957245851331	-19.1845143190358	-17.0416151097468	0	1
3347	0	3346	-11.0448298799668	-18.8554636580096	-11.0180807047419	-18.7395993209788	2	1
4955	0	4957	-5.47737318417068	-2.73872632431655	-5.29394136182128	-2.87083934360082	0	2
10262	0	10266	15.6685307406	-12.5676109758794	15.7834932034704	-12.2832479273361	2	1
1833	0	2080	-16.8641915788153	-16.1853995424274	-16.6895633477404	-15.8767929697285	3	0
9042	0	9299	10.9511184512471	-1.99125132840001	11.3226185699177	-1.74235367722487	2	4
3677	0	3676	-10.4075731300339	-4.12778710291783	-10.0036806886942	-3.86057529190728	2	1
1490	0	1497	-19.6781633273188	19.5816646911745	-19.4544348433688	19.5805602261284	0	2
3773	0	3772	-10.4519789624929	15.3061346526018	-10.2586267825146	15.6832641738383	3	2
7068	0	7315	2.82939961252073	10.776206550719	3.00532290440997	10.7500175536703	3	0
9744	0	9735	13.3377810101623	-15.1295981193658	13.3170016185798	-15.0929395796225	4	0
2899	0	2897	-13.4958227271402	-6.88808749786372	-13.377734198098	-6.98833340208481	4	2
7700	0	7709	5.1649946573999	-14.356176674557	5.49684424358605	-14.2209638182896	0	4
5023	0	5022	-5.35833115615934	10.0998621236984	-5.56462065671559	10.0160665300713	3	2
7071	0	7073	2.80806861175045	12.1953975275197	2.73662005960694	12.2886192342237	1	3
4256	0	4760	-7.47388100900607	10.2681597313025	-7.33669438368662	10.1096189147965	1	0
10912	0	10911	17.9464440784003	15.3960384534598	18.1085401902204	15.2481554208991	2	1
8093	0	8090	6.18297453056591	12.265043049227	6.34133635502663	12.490911047505	3	0
6184	0	5925	-1.22121826371607	-12.5372838386835	-1.3125468532702	-12.3005780737265	4	0
4260	0	4011	-8.807326928861	11.8521010358094	-9.04574189867833	12.0340567030707	0	1
6939	0	6683	2.01725134963753	-15.1179863610952	1.86227957318004	-15.2687328131488	4	3
5729	0	5472	-2.92569623823766	-1.82327095650446	-3.27388925006901	-1.76583443709478	4	2
10117	0	10374	15.260725794094	9.29550118586133	15.431993976206	9.25016074816447	2	4
8233	0	7978	7.3794254225251	-11.1535705492833	7.44950892613585	-11.0239202603913	3	3
8799	0	8541	9.12416090231485	-0.0120665641554796	9.06746044555824	-0.119324298926007	4	1
9245	0	9251	11.405383223287	-11.0352482165854	11.5713521377981	-11.0537626084635	0	1
4427	0	4428	-7.39531407320063	-6.83493140553397	-7.5775586336206	-7.00443507480623	2	3
2137	0	2142	-16.2832207383926	-5.3043072040808	-16.2399363266886	-5.2327677900286	2	2
4790	0	4798	-6.63608601686523	15.7900061834343	-6.7443926401794	15.937439473312	0	3
9576	0	9825	13.0621693887677	3.40997461377494	13.0886283694521	3.11788248463675	1	0
6417	0	6411	0.729007256283033	-17.1532384535594	0.814791396304899	-17.5073384386732	2	1
5193	0	5191	-4.14407783115438	-6.96487344419955	-4.22715563196835	-6.7909131184632	3	1
8704	0	8446	9.21286836257917	-18.7277476013673	9.14536724768899	-18.8081928517564	4	1
1881	0	2139	-16.9934284404422	-5.60074270159948	-16.8600253304992	-5.8581260299723	1	4
8123	0	8121	6.79106987621238	18.1862263940584	6.91067453083136	17.822690634821	3	1
2595	0	2601	-14.569551496018	-14.8672955288004	-14.5191729148989	-14.7105675696979	0	1
2227	0	2226	-16.1554612258672	12.4166373505337	-16.0798145990044	12.434814362075	2	1
1594	0	1585	-18.7604497562562	-13.123559681505	-18.854984937971	-13.2191741655204	4	0
11394	0	11392	19.2146257469427	9.20680748875565	19.4661704682976	9.27045285577558	4	2
8002	0	8003	6.75263094931133	-5.84699266521743	6.58601947931634	-5.82349417645207	2	3
8269	0	8268	7.57653347646599	-4.09219750792461	7.72773948745253	-4.09309102172437	4	3
3920	0	3672	-10.0348831452021	-5.06208458385743	-10.0376303699271	-5.05032995281933	0	2
2456	0	2713	-15.1155435478218	7.22346227987396	-14.9049302029233	7.25031766735058	1	3
3371	0	3633	-10.7992010904105	-13.45314995234	-10.4324520466189	-13.2526444745127	1	3
3213	0	3212	-12.3325077065893	4.92433596024678	-12.2228464735993	5.07227416674592	3	2
5286	0	5287	-4.08900975465032	12.0052790595694	-4.19989729625119	12.2288950567667	1	2
6963	0	6964	2.47949307814221	-10.1213485023005	2.18887674957934	-10.1135809639634	3	4
3641	0	3643	-10.0629194308141	-10.7216675657829	-10.2353257112384	-10.8611686480385	1	3
10078	0	10076	14.5946365832259	1.00180236349543	14.7984751966856	1.03751206082031	3	1
2460	0	2710	-15.1749938098194	8.80157653228499	-15.0127788246301	8.60760497829302	0	0
4700	0	4708	-6.73791355463187	-2.05688264695027	-6.87928311893404	-2.09619655883143	0	3
8794	0	8793	9.64318197202182	-0.924321526855421	9.44701377579209	-1.13837371978961	4	3
8996	0	8998	10.5928557740322	-10.9426437482157	10.78167260361	-10.9097685879872	1	3
3280	0	3287	-12.8238369461906	19.6913628119721	-12.5659158927292	19.3146370973369	0	2
11624	0	11367	19.9611518174474	4.4144140182176	19.8602147304142	4.2219317090328	4	2
6178	0	6179	-0.886712223278057	-13.8592377822074	-0.817191380370261	-13.6806555320633	3	4
7256	0	7510	3.97832017950138	-1.5824346658288	4.23832103876006	-1.30822193383849	1	0
8232	0	8231	7.83413268633613	-10.4904456089535	8.03029409872081	-10.4800539111224	2	1
6934	0	6678	2.13881920417433	-15.6417406951985	1.95340460630089	-15.9007541327588	4	3
6736	0	6738	1.97994047887809	-4.20262292058541	1.75491100782833	-4.15481730651763	1	3
5926	0	5927	-0.832388331207651	-12.8612450698408	-0.981927229766856	-12.9386111347659	1	2
5724	0	5468	-3.30585506978355	-2.92585255631701	-3.36825838482867	-2.66477219375079	4	3
2505	0	2513	-15.4076692507527	17.8215510198988	-15.1410042361083	17.8288534271392	0	3
1504	0	1495	-19.8227040344832	19.979172511726	-19.7195765437256	19.8565795942055	4	0
7260	0	7011	3.16603818835741	0.134896746098603	3.04388616494449	0.0110308611245117	0	1
2581	0	2584	-14.1554440622236	-18.9329149684867	-14.3356258564424	-18.9656762850982	1	4
11006	0	11260	18.9563142625987	-16.289891115645	19.1007695320951	-16.3371853874844	1	0
1438	0	1685	-18.8669234532036	7.06748645392588	-19.065777270587	6.80518143595193	3	0
8092	0	8094	6.81638050576732	12.0288293665535	6.57162557995008	12.0379305530831	2	4
6189	0	6188	-0.492143442667212	-12.0259378300309	-0.599631560499406	-11.9312023632939	4	3
2894	0	2638	-14.2497028865432	-7.99973475717508	-14.3483545395511	-7.99549764646862	4	3
2987	0	3235	-13.1717360469408	10.4545882686366	-13.3005944390717	10.4446759607772	2	0
5022	0	5023	-5.56462065671559	10.0160665300713	-5.35833115615934	10.0998621236984	2	3
7427	0	7426	4.86207846688786	-18.6880389839181	4.88464014288875	-18.6350125769121	2	1
1895	0	1901	-17.7195534570776	-1.93883885104391	-17.320370694386	-1.79631038212379	0	1
6962	0	6961	2.65864840071126	-9.79330930544951	2.82069880341742	-9.72085538235854	2	1
7790	0	7799	5.21680507020179	3.81039662440581	5.18207772970306	3.87994088376812	0	4
3212	0	3213	-12.2228464735993	5.07227416674592	-12.3325077065893	4.92433596024678	2	3
3857	0	4110	-8.81565245759457	-18.491322467125	-8.5596447064543	-18.4021196154201	2	0
10087	0	10088	14.6695248834829	3.31920874075516	14.6935804442458	2.91196725839249	2	3
11344	0	11343	19.351526586465	-1.03590430684631	19.7555558566586	-0.918961806718618	4	3
10012	0	10014	14.6660781940906	-11.5509356521339	14.7927909635745	-11.7686268210167	2	4
8003	0	8002	6.58601947931634	-5.82349417645207	6.75263094931133	-5.84699266521743	3	2
8264	0	8260	7.25123357786888	-4.58447089216153	7.0993744527573	-4.41084831674934	4	0
10852	0	10597	17.527563230825	2.77289945354492	17.3581572421354	2.9667319577647	2	2
8122	0	8121	6.85428863195083	17.6392625048983	6.91067453083136	17.822690634821	2	1
6066	0	6067	-1.13197984486837	15.112096672117	-1.26151097419367	14.9356742331071	1	2
1599	0	1595	-18.7565034413445	-12.1454558422281	-18.8934148638271	-11.7111820461764	4	0
8709	0	8708	9.69222929986207	-17.8229608801227	9.98843289725305	-17.9760731967283	4	3
9600	0	9604	12.477090860559	8.57755196499851	12.2382355975258	8.40071581260231	0	4
5192	0	5193	-4.32428966676134	-7.04513927481264	-4.14407783115438	-6.96487344419955	2	3
6050	0	6059	-1.53184775497944	13.1410492439514	-1.50059167002509	12.9933627288491	0	4
9816	0	10074	14.1735743250119	0.309876515759956	14.2048835680618	0.133972876344228	1	4
11278	0	11276	19.8329555111143	-13.7308816190334	20.04661465089	-13.6901518536115	3	1
4388	0	4131	-7.4670547131901	-15.1076521297655	-7.5066576111905	-15.049656897742	3	1
4738	0	4736	-6.43039705419996	3.57786553348431	-6.45888305299999	3.86273579418296	3	1
1622	0	1870	-17.9475349724249	-7.18311001124329	-17.9115743448907	-6.92626176776853	2	0
4176	0	4178	-8.19905438877729	-6.00876769615416	-8.31247585238239	-5.85841475544044	1	3
5443	0	5444	-3.43902835361841	-8.04847488595691	-3.34996480010652	-7.94005845858453	3	4
9828	0	9834	13.329416731265	2.28565812374601	13.1739639944016	2.1962194241291	3	4
8765	0	8774	9.40417052007724	-4.80713786563824	9.16792695008648	-4.74439351668086	0	4
4047	0	4303	-8.82846965803016	19.0821313797217	-8.86695000692124	19.1645332458772	2	3
3015	0	2766	-14.1441135097456	17.910604335191	-14.1709760482525	17.765912872528	0	1
1864	0	1855	-17.6950365129951	-10.3976969161378	-17.8228388808895	-10.2071915595707	4	0
4379	0	4370	-7.49241143072535	-17.5035980533366	-7.61689532156259	-17.3554752803496	4	0
2865	0	2874	-13.6227860251332	-12.1886987043196	-13.767274910839	-12.0150534962633	0	4
1400	0	1409	-19.5790695391619	0.885727640091133	-19.7826985973591	0.945104375954627	0	4
5135	0	5140	-5.00590731689536	-16.4915210763913	-4.91074798308168	-16.5293312719172	0	0
4649	0	4640	-6.69003752641722	-14.1023101305967	-6.77320525574321	-14.4558533192791	4	0
8295	0	8048	6.76309430455254	2.67215260967367	6.55033722998161	2.74820484581949	0	3
10307	0	10306	15.776452648139	-3.44138535333343	16.0000271288918	-3.5002906533786	2	1
7315	0	7319	3.00532290440997	10.7500175536703	2.95954519440046	10.6335047279396	0	4
5991	0	6240	-0.995017463500065	0.157471002272318	-0.599385109016505	0.24224690648948	1	0
9749	0	9492	13.3540682073085	-13.6778633368384	13.2223981807798	-13.8373239029364	4	2
11062	0	11310	19.0534224142017	-6.23151660187238	19.0155275887387	-6.22221397905576	2	0
7955	0	7702	5.81975682082244	-14.2246711328648	5.78174468683387	-14.2855480143182	0	2
8527	0	8271	7.76885360836471	-2.90250172058859	7.82213762071092	-2.71261405044874	2	1
5225	0	5480	-4.28417091383831	0.79543472748184	-3.80473828991232	0.635486903680842	0	0
3772	0	3770	-10.2586267825146	15.6832641738383	-10.4143592307224	15.7370468249898	2	0
8370	0	8122	7.05066767441266	17.67619914499	6.85428863195083	17.6392625048983	0	2
8035	0	7788	5.89008726346042	1.91599096035222	5.65298472184992	1.88311095214242	0	3
9043	0	9044	10.4157324333285	-1.9480206508564	10.2484134833831	-1.80652722920765	3	4
1832	0	1831	-17.1949082574176	-15.619042218696	-17.3546133493555	-15.7437660320714	2	1
6161	0	6155	-0.405618176760146	-17.0406406815467	-0.474280105830362	-16.90686463157	1	0
5918	0	5910	-1.34772916848144	-15.3281551492572	-1.77367521225249	-15.453615567362	3	0
9638	0	9639	12.2070753877964	15.3143571757905	12.3794021134873	15.2920777943452	3	4
4461	0	4462	-7.1079522238263	0.225384283151302	-7.14373167892363	0.486726943814222	1	2
2718	0	2462	-15.0518608251381	8.16165115696781	-15.2293730567787	8.33679323439103	3	2
8891	0	8892	10.0050223149833	19.0428862712435	9.91713741856056	18.9911879327338	1	2
3628	0	3627	-10.4668087533208	-13.8149861102745	-10.2183237388402	-14.0544736507116	3	2
7512	0	7766	5.06490391162422	-1.6551246574944	5.4727674177887	-1.80481938624705	2	1
7873	0	7872	5.66883256387421	19.7577091299477	5.3497235426494	19.8099844939516	3	2
1457	0	1458	-19.3748732218432	11.2086597545785	-19.6708829017664	11.0660287533065	2	3
8584	0	8583	8.40199517802115	7.64498458513124	8.31905820683381	7.99101845411524	4	3
5821	0	5820	-2.51390767981389	17.4254121306397	-2.69850987469786	17.3469693820466	1	0
4872	0	4873	-5.17572049946888	-19.7489999533585	-5.2671734114655	-20.0885213036133	2	3
1363	0	1355	-19.8926835399973	-8.13151920272853	-19.9052838443321	-7.95189399121541	3	0
4513	0	4500	-7.28691246782876	9.00629176877647	-7.55153083859689	8.99352528559621	3	0
8818	0	8811	9.63900625774513	4.02129285922364	9.83401523557155	3.89621819168402	3	1
6665	0	6920	1.88092381862912	-17.1466784187694	1.9906569158891	-17.1456924519517	0	0
11370	0	11377	19.4761648369817	5.70328349023289	19.9215995785095	5.55804589112666	0	2
1136	0	1390	-19.5803314850943	-1.48183004132704	-19.7478245374134	-1.28721133910773	1	0
9998	0	9999	14.4539788514508	-14.90092557791	14.4400058324766	-14.6015642470115	3	4
6523	0	6266	0.507384416006654	3.87320924755732	0.277171768470743	3.96945579510165	3	1
7580	0	7585	4.39626992740601	12.8740522785858	4.21428798142439	13.2352136539636	0	0
11253	0	11254	19.5305745388849	-18.8715502327192	19.6371927879478	-19.109358861439	3	4
9517	0	9519	12.6020308341772	-8.46374799596586	12.5751457992809	-8.76335407219753	2	4
6476	0	6730	1.06685563719357	-4.60551607174942	1.09829855199657	-4.30422559769754	1	0
2261	0	2263	-16.1186128924915	19.1275509510461	-16.146973674766	19.0060553995783	1	3
3495	0	3502	-11.0965116888686	12.4443574158281	-11.0989961332554	12.3362217852949	0	2
6740	0	6741	1.33392997110302	-2.28991349283984	1.65592863158474	-2.51224259739505	0	1
9911	0	9913	13.7440734235902	19.3696773439463	13.8804663925914	19.125461340654	1	3
1339	0	1330	-19.8294268912789	-13.3162811520122	-19.8463256036872	-13.1992469567126	4	0
9351	0	9352	11.7812505482256	8.9627218262672	11.5880035708395	8.97515715562819	1	2
4653	0	4654	-6.41449250717284	-13.1161404781518	-6.57508092730644	-13.0118419806928	3	4
6694	0	6437	0.935109490034225	-13.0305746770168	0.68888894029076	-12.706514989107	4	2
3432	0	3433	-11.1633842608938	-1.89590056048928	-11.3862953953813	-2.15936105631513	2	3
5459	0	5454	-3.68831142244902	-5.07078923147734	-3.62973013060625	-5.42318651292706	4	4
8480	0	8489	8.35152078926118	-11.189963622886	8.3052233436967	-10.962678860671	0	4
4757	0	4758	-6.11879203230964	8.17798185859483	-5.91570655456765	8.06983752317932	2	3
8636	0	8637	8.64878711724617	19.1507063861128	8.63571421257214	19.175338476556	1	2
2393	0	2392	-15.1703280293947	-5.93299301112618	-15.129302062528	-5.81076479838567	3	2
10643	0	10649	16.5294531089171	12.9986844805219	16.6109433309946	13.2528800279674	3	4
9112	0	9113	10.5976068669285	12.5368763136246	10.563949897137	12.2684132918805	2	3
5896	0	5898	-1.07876503524636	-18.9780939422819	-0.982824811182642	-18.8026043163784	1	3
9657	0	9658	12.6635694211911	19.1714584025013	12.7082901151927	19.1293629274502	2	3
5787	0	5788	-2.18358346322872	9.8273202944674	-2.15143166598245	9.9292358954935	2	3
6007	0	6006	-1.22975760189417	3.35401492915022	-1.07533495249058	3.2210330383439	2	1
8826	0	9082	10.0611682087541	6.38641745520238	10.1846867883982	6.14292099560408	1	2
9059	0	9057	10.3019207143229	1.04949656134571	10.6515361469796	1.17239093032476	4	2
4489	0	4486	-7.25501519986722	5.16183678164737	-7.3713140840783	5.13813056170185	4	1
10889	0	10631	16.8297429324079	10.1478240262348	16.7949596560696	10.1513575627292	4	1
2726	0	2729	-14.8295964156856	9.97206596806451	-14.707192537023	10.1217572985229	1	4
2924	0	2667	-13.9856020322672	-1.71834108820744	-14.3029557750979	-1.94621549612227	4	2
